intervention,iso3,acat,e.ATT,e.ATT.hi,e.ATT.lo,e.ATTinc,e.ATTinc.hi,e.ATTinc.lo,e.ATTprev,e.ATTprev.hi,e.ATTprev.lo,e.cases,e.cases.hi,e.cases.lo,e.deathinc,e.deathinc.hi,e.deathinc.lo,e.deathprev,e.deathprev.hi,e.deathprev.lo,e.deaths,e.deaths.hi,e.deaths.lo,e.hhc,e.hhc.hi,e.hhc.lo,e.incidence,e.incidence.hi,e.incidence.lo,e.IPT,e.IPT.hi,e.IPT.lo,e.LE,e.LE.hi,e.LE.lo,e.LTBI,e.LTBI.hi,e.LTBI.lo,e.prevalent,e.prevalent.hi,e.prevalent.lo
Under 5 & HIV+ve,NER,"[5,15)",567.734727891861,1065.31226281223,0.0780251252480417,56.930601181888,110.419146061301,0.017662269475726,510.804126709973,890.228387078071,0.0620653454818696,681.467870878805,1410.66506651744,0.108323551159513,17.5998494156897,35.0487053176133,0.0273182087494371,4.65333635397672,6.20471620829377,0.00715257479042544,22.2531857696664,47.6006462781256,0.0343422601998185,6078.15509379253,17182.2247161082,0.62877247610589,170.663744168832,353.026228623304,0.0521128800529612,16.5361560310419,43.4601710190652,0,369780.274232051,1045884.89618223,36.6733592578016,2962.11903631861,7946.69315180651,0.312966920092036,510.804126709973,890.228387078071,0.0620653454818696
Under 5 & HIV+ve,NGA,"[0,5)",2724.78668826129,5948.45215503809,30.5130801986933,35.2953651196331,54.3782370498963,1.35748933565242,2689.49132314166,5815.67076492113,28.8295457846237,3096.98757924976,7027.41487880697,48.6146246785312,167.353657603399,267.633147193434,10.6851095204895,66.5132753005284,85.9683482839675,5.2519387198896,233.866932903927,420.322787979128,18.8668805558235,27045.9167197415,74674.8136845008,255.187354909798,407.496256108094,669.901811559694,16.1918948045639,24356.4253965999,66971.0868676772,231.292516511714,1525986.95384313,4219795.75242808,13374.5006851698,8654.1393006716,23339.2817963867,81.9750888737504,2689.49132314166,5815.67076492113,28.8295457846237
Under 5 & HIV+ve,NGA,"[5,15)",4115.45602232642,7141.21754218152,28.1881737291037,262.380761847154,503.747164749227,2.73701365730827,3853.07526047926,6451.44767156769,24.6816615698183,5184.11510209544,10224.0934300012,43.7163620273769,168.40211429871,328.733456298386,7.43836158184989,38.3072105339102,48.0830209612551,1.90857723737591,206.70932483262,421.97304241593,11.0409359379137,45920.6129823258,128599.11287462,273.090108276873,1331.03984161618,2771.21800484345,14.5085770894706,391.881358563737,842.443926913564,0,2478132.08885697,6948164.9999514,13934.9926106335,22275.3035371045,59695.1717360959,134.958645441666,3853.07526047926,6451.44767156769,24.6816615698183
Under 5 & HIV+ve,NIC,"[0,5)",27.9480149347468,61.6450178930543,0,0.190118433930172,0.29443628915571,0,27.7578965008166,61.0664410896341,0,31.6946237423735,71.8038553781254,0,1.64427117943779,2.75121077251139,0,0.674668380529232,0.952976627762736,0,2.31893955996703,4.33275096369869,0,281.96158416172,791.662207282107,0,3.93672724155683,6.71287775564954,0,254.203687660903,712.358584331481,0,20991.7297039039,58957.1139980512,0,90.1924832924182,246.640088043866,0,27.7578965008166,61.0664410896341,0
Under 5 & HIV+ve,NIC,"[5,15)",54.2054652677814,87.7815149749985,0,1.19842370149806,2.32245924067006,0,53.0070415662833,85.0197975012168,0,70.4758477059927,136.599911167668,0,2.47735011686567,4.9994190591939,0,0.488891072436724,0.608453963122264,0,2.9662411893024,6.28286920729662,0,638.241480298383,1788.58622234585,0,17.4688061397094,36.5118451137587,0,1.62067838579923,4.27723645977796,0,43811.9538004819,122827.163378495,0,311.28528149197,836.419798790487,0,53.0070415662833,85.0197975012168,0
Under 5 & HIV+ve,NIU,"[0,5)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Under 5 & HIV+ve,NIU,"[5,15)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Under 5 & HIV+ve,NLD,"[0,5)",2.2267326715304,5.73791839597565,0.0100691513373216,0.175433839706492,0.259762924115996,0.00170549227962354,2.05129883182391,5.27181404715997,0.00710386430472053,2.31972396896992,5.92330395137411,0.0114175802301594,0.0452299656315628,0.0611932684221466,0.000900078220205431,0.0489749912465909,0.0685494694324883,0.00110643831674098,0.0942049568781537,0.166739862507487,0.00235663482265138,43.5740219551147,118.270734191868,0.14728851170763,0.268425137146015,0.409919434073145,0.00272645390136031,41.5227231232908,112.829329218109,0.140034060976792,3531.23764272949,9582.58833569003,11.6235492502109,6.83741543606364,16.0867107860827,0.0231988796924482,2.05129883182391,5.27181404715997,0.00710386430472053
Under 5 & HIV+ve,NLD,"[5,15)",2.44738732757728,5.91859446473337,0.00639453682749119,0.538659990280766,1.04078077427347,0.00145203867708859,1.90872733729652,4.4125103641037,0.00414319101109052,2.47029583332032,5.98098778298882,0.00649205387307501,0.00839041586573953,0.00920277512897886,0.000132774185776231,0.0176355923228943,0.0292027254811863,0.000300794856645982,0.0260260081886339,0.0436732833235355,0.000491679018888527,65.4703163945473,180.239595070489,0.139279345031521,0.561568496023806,1.0892115198344,0.0015179958660729,0.127196667272003,0.228779201958917,0,4884.1127906879,13445.9025978347,10.3288737997894,11.644036493031,28.8659354415719,0.0251151625177325,1.90872733729652,4.4125103641037,0.00414319101109052
Under 5 & HIV+ve,NOR,"[0,5)",0.788575387834952,1.97087100762054,0,0.0398167656649432,0.0584879423989834,0,0.748758622170009,1.87497420830331,0,0.841260622176553,2.08839348288121,0,0.0239799097284908,0.0349552803301033,0,0.0182400077279632,0.0259974338170464,0,0.042219917456454,0.0751014147836682,0,16.0787298541053,42.9987712492097,0,0.0925020000065435,0.141598489390783,0,15.3299712319353,40.9103331265548,0,1300.42254474496,3477.11460164711,0,2.49352295904658,5.86390353379951,0,0.748758622170009,1.87497420830331,0
Under 5 & HIV+ve,NOR,"[5,15)",0.886445094416777,2.1241908384644,0,0.189621278324679,0.357546361034095,0,0.696823816092098,1.5793579856465,0,0.897654889711967,2.14872419111997,0,0.00340464366639041,0.00343846155525963,0,0.0063401582722151,0.0109905935511622,0,0.00974480193860551,0.016552280577595,0,23.9403030409756,65.0475049629048,0,0.200831073619869,0.382855264723142,0,0.0543873074488942,0.141980425015323,0,1782.45961369766,4843.68295193866,0,4.27009818645932,10.5085575647638,0,0.696823816092098,1.5793579856465,0
Under 5 & HIV+ve,NPL,"[0,5)",518.987044424862,1145.36220883021,0.992782823752162,17.3052311691929,27.7238230060095,0.141712325986272,501.681813255669,1100.39214750721,0.856790855542732,567.627713372791,1295.71617365743,1.41757014052802,21.7855408781956,35.8555235992765,0.323297963454445,11.833288957365,16.0360751290363,0.19362517086063,33.6188298355606,63.6572162947618,0.595515463525642,4999.40504427268,14066.549875872,7.64666485637595,65.9459001171217,110.728464913359,0.544179947945894,4497.72323101701,12600.7262516139,6.9328931074454,348150.149226502,979632.307081135,497.478251539034,1596.95779032282,4381.13608881167,2.49976392286583,501.681813255669,1100.39214750721,0.856790855542732
Under 5 & HIV+ve,NPL,"[5,15)",1112.68234383557,2139.92214037205,1.57348099373713,207.035617315121,403.142216329436,0.460070374760147,905.646726520454,1516.32358179115,1.05513913844865,1199.95880399641,2427.84451103836,1.79893125726784,15.1033175299581,24.1638038475017,0.157748141694515,8.37490040197277,10.3189477560117,0.0937519198331664,23.4782179319309,43.1577025954069,0.300278097071175,11021.5167695724,31107.0267341074,10.5812762877024,294.312077475953,606.567258321736,0.673595209052408,26.6309155857563,63.3082374345479,0,709483.027044786,2004465.56023845,661.296098009438,5373.05058354387,14475.7477256673,5.21484393475336,905.646726520454,1516.32358179115,1.05513913844865
Under 5 & HIV+ve,NRU,"[0,5)",0.103096776241068,0.223009547680752,0,0.00708219895573897,0,0,0.0960145772853286,0.204873814392746,0,0.110105173558984,0.243019016126644,0,0.00324727934188427,0.00067774046676833,0,0.00227624189296436,0.00292299219055116,0,0.00552352123484862,0.00592817855580144,0,0.95853146419775,2.54131150363,0,0.0140905962736553,0.024207223089515,0,0.862516886912422,2.29403349623799,0,70.4687559910632,187.110382281618,0,0.306058641202328,0.808974771369238,0,0.0960145772853286,0.204873814392746,0
Under 5 & HIV+ve,NRU,"[5,15)",0.206554956037489,0.369357209730488,0,0.029774838889515,0,0,0.176780117147974,0.285621120167028,0,0.237652889891769,0.468122487707215,0,0.00487712478453681,0.00142031319653346,0,0.00158992041791961,0.00195608516571227,0,0.00646704520245642,0.00544693245031338,0,2.10227019747649,5.70441876541065,0,0.0608727727437952,0.124255095989734,0,0,0,0,142.284414330393,385.593585246093,0,1.02260925334245,2.69744800001987,0,0.176780117147974,0.285621120167028,0
Under 5 & HIV+ve,NZL,"[0,5)",0.961273192784107,2.48686086743505,0,0.0622206195594292,0.0937179129936368,0,0.899052573224678,2.31197135468664,0,1.01329485724345,2.59801256881893,0,0.0242143868261409,0.0336068996497197,0,0.0210313383800303,0.0322401356280481,0,0.0452457252061711,0.0818318511439444,0,19.0872781947498,52.4961639169678,0,0.114242284018771,0.175446295185091,0,18.1882256215251,50.0356433502105,0,1544.81367564482,4249.27122854637,0,2.93814261314853,6.90766721782287,0,0.899052573224678,2.31197135468664,0
Under 5 & HIV+ve,NZL,"[5,15)",1.16321271453942,2.74822338475595,0,0.2168768168096,0.402549561546079,0,0.946335897729821,2.16018624690398,0,1.24569935520776,2.98089303053081,0,0.014269884402593,0.0219175591371139,0,0.00834015370962526,0.0146122969291769,0,0.0226100381122183,0.0439132330455612,0,32.6406797683172,90.246263035189,0,0.299363457477939,0.582190380520611,0,0,0,0,2433.07453803919,6726.93467318566,0,5.83751396123112,14.4622306857842,0,0.946335897729821,2.16018624690398,0
Under 5 & HIV+ve,OMN,"[0,5)",2.01023803513713,5.14061344905513,0.00466642733330222,0.0945418339569693,0.150757997757769,0.00071268059020313,1.91569620118016,4.89126859530889,0.00371192536200976,2.1964740944382,5.58281152233184,0.00658391271514503,0.0843329815534158,0.131795556989877,0.00120783690174071,0.0455117797238046,0.0681160119669384,0.000800590993260252,0.12984476127722,0.238868993511355,0.00233254790496846,40.7999392106515,111.182793616269,0.0755785743186888,0.280777893258047,0.446770791126487,0.00221459693720884,38.8842430094713,105.713443677365,0.0719788101368986,3126.55662109576,8516.0615394272,5.61446668840431,6.40455909223274,14.8496761884311,0.0128526147606213,1.91569620118016,4.89126859530889,0.00371192536200976
Under 5 & HIV+ve,OMN,"[5,15)",1.92395594076427,4.51967536972713,0.0028520026790491,0.205022028464064,0.366909574192479,0.000457115942724597,1.7189339123002,3.94741879904661,0.00224094015349837,2.33388114948544,5.56015904311192,0.00408819648646623,0.0640044464222691,0.119379788538894,0.00061615632176644,0.0155878279350205,0.0269640806069385,0.000208998833283495,0.0795922743572896,0.162801754751961,0.000947754116501115,60.0488104301158,165.840334941715,0.0704606897514077,0.61494723718524,1.19366754962154,0.00142212759417665,0.123542049743971,0.271137230438262,0,4227.63752871374,11673.3529140219,4.87751567616776,10.70334788899,25.9402144384889,0.0134549704826476,1.7189339123002,3.94741879904661,0.00224094015349837
Under 5 & HIV+ve,PAK,"[0,5)",8994.17352788074,20337.5083200756,0.97586111649743,918.524294911283,1461.01090612671,0.399113616727174,8075.64923296945,18031.8948587381,0.626087118418314,9172.97596757522,20786.5596812608,1.04397154916934,100.571616781711,77.3317506206587,0.139739358800886,193.267792856086,263.320693126819,0.159565800366742,293.839409637797,461.156514077888,0.314810907859303,79836.2462341832,226022.979122892,5.70739945430408,1097.32673460576,1810.83197167676,0.456992912084746,71760.5970012137,201336.816496744,5.16404136392164,5518436.22785243,15620823.7970567,376.205272149259,25355.7725072574,69773.1697525214,1.83961155183371,8075.64923296945,18031.8948587381,0.626087118418314
Under 5 & HIV+ve,PAK,"[5,15)",15570.7550776964,27465.9975954517,1.0151628679883,2107.92355792873,2.65480616853307,0,13462.8315197677,21991.5711939209,0.73651066785048,17865.1846983426,35085.5653979969,1.26570437935532,359.483858488653,102.728383478544,0.137609336249087,122.999378940394,163.036069820869,0.0776137150102461,482.483237429047,416.817735761017,0.310265863259495,163669.628246481,462674.646715454,7.31013950485512,4402.35317857493,9115.14189759714,0.576382262257502,48.0652491539445,122.143854633192,0,10596621.3121172,29945779.1206213,455.774195362277,79643.2912801129,215632.156428936,3.6515723480691,13462.8315197677,21991.5711939209,0.73651066785048
Under 5 & HIV+ve,PAN,"[0,5)",23.4629408907659,52.5608755178219,0,2.83276039612131,4.83607370351855,0,20.6301804946446,44.1931059001792,0,23.5051068246814,52.9123009812917,0,0.0919275237091928,0.0947195652946993,0,0.50518271267088,0.646319521748704,0,0.597110236380073,0.786217884171306,0,207.107729565725,574.62700609022,0,2.87492633003684,4.90412874368559,0,186.477549071081,509.877384676219,0,16113.9090128751,44737.6503122177,0,66.2174956637823,178.888181514687,0,20.6301804946446,44.1931059001792,0
Under 5 & HIV+ve,PAN,"[5,15)",42.9448583769793,82.8896600831626,0,7.47214058727152,14.3592298265307,0,35.4727177897077,58.335518627845,0,47.072572933302,94.3536696352471,0,0.698261391608045,1.20718054610672,0,0.329239914616351,0.418700406908108,0,1.0275013062244,1.98033683079897,0,417.180426914846,1163.1019873047,0,11.5998551435943,23.5113058232649,0,2.5089378503605,6.62704951950675,0,29881.5341432804,83298.8686064452,0,202.75751089391,541.691585362946,0,35.4727177897077,58.335518627845,0
Under 5 & HIV+ve,PER,"[0,5)",372.752047706481,827.690055603813,2.51286564325351,14.2314160586584,21.5314273403576,0.24575614256682,358.520631647822,793.223313874446,2.15879588284145,411.608320337203,936.282914036721,3.46172778848824,17.5930327617079,27.616728355512,0.51299781668361,8.55214835729157,11.4124832494997,0.331139668982547,26.1451811189995,48.5443307937641,1.0046961359509,3669.45177400822,10274.1224161374,20.8644825793564,53.0876886893805,84.8084993777237,0.942280966594805,3310.9311423604,9217.11011119988,18.854799108872,275274.091912596,770049.291759298,1465.73500831649,1175.84779275398,3210.73509184229,6.75207463453162,358.520631647822,793.223313874446,2.15879588284145
Under 5 & HIV+ve,PER,"[5,15)",771.188173700914,1436.90865806981,3.01688695406472,145.529779995468,280.622737017688,0.678210859918876,625.658393705446,1001.08214796313,1.93823681385255,823.021265840509,1618.03139222656,3.35640690367713,9.36303644579476,12.9617588260533,0.179727117266711,5.91048104904439,7.00512576967374,0.1322669054558,15.2735174948392,26.427951121568,0.398478816620364,7229.6749537578,20315.0195630371,25.9217190684548,197.362872135063,401.44487447177,0.961946086050725,22.9646592989726,41.5643460209314,0,501023.568589156,1407870.63862163,1744.47082989476,3490.25424054655,9279.61371273562,12.840752105654,625.658393705446,1001.08214796313,1.93823681385255
Under 5 & HIV+ve,PHL,"[0,5)",4040.34095069488,9261.88139796325,5.88301815296152,439.529271039579,692.228523839216,1.6863514563539,3600.81167965531,8023.39683692306,3.79964260793729,4106.31357875073,9491.24209033461,6.12953297518556,39.6223920405906,24.1416094871914,0.431603964489419,86.8080718396861,112.445687836932,0.706354047613321,126.430463880277,180.497443208725,1.30556965014533,35697.9647897358,100661.553004164,33.3609930395923,505.501899095428,868.83908159703,1.95547622855262,32097.1531100805,89638.3677957435,30.0528659905311,2456785.75961313,6930369.64540291,2194.49391761496,11381.0395252895,31306.8471588234,10.8574924369453,3600.81167965531,8023.39683692306,3.79964260793729
Under 5 & HIV+ve,PHL,"[5,15)",7999.40821362012,15644.1249957265,6.56681325207005,1894.57935581615,3825.5390458462,2.10630156035377,6104.82885780397,9735.93948380576,3.81057076867719,8048.13866817315,15884.156329961,6.70460938114779,24.9488337694218,28.8340693890747,0.164576622319302,55.1014482128695,70.1817277777758,0.298228499181406,80.0502819822913,117.627066576889,0.544725265288705,70458.5525176982,198131.452119764,41.4845877409863,1943.30981036918,4010.5954426675,2.17632081048749,61.5555812901916,131.915037815999,0,4445048.66678224,12499162.3480023,2571.87907152368,33871.2458514476,91542.030257707,20.6193182296817,6104.82885780397,9735.93948380576,3.81057076867719
Under 5 & HIV+ve,PLW,"[0,5)",0.0941427527748271,0.236906321118589,0,0.00592156519187125,0,0,0.0882211875829559,0.225504180976878,0,0.101939499248592,0.258636514444395,0,0.00354590634715148,0.000670731240877065,0,0.00199728216613573,0.00306558225903632,0,0.00554318851328721,0.00573239325531715,0,1.86477079777145,5.09288028857361,0,0.0137183116656361,0.021328742671362,0,1.77654961018849,4.84188095277532,0,137.477822400229,375.412843952617,0,0.289235298450378,0.678249222679518,0,0.0882211875829559,0.225504180976878,0
Under 5 & HIV+ve,PLW,"[5,15)",0.144856303097295,0.326430871773971,0,0.0225624922516691,0,0,0.122293810845625,0.28467494164081,0,0.166241557487614,0.404274800663226,0,0.00345428509712195,0.000983744190581643,0,0.00113900204730312,0.0019151246289764,0,0.00459328714442506,0.00386122935911973,0,4.25275326191163,11.7015777897621,0,0.0439477466419887,0.0873601788992226,0,0,0,0,288.408266461341,793.681268285433,0,0.756254108022004,1.87081906611435,0,0.122293810845625,0.28467494164081,0
Under 5 & HIV+ve,PNG,"[0,5)",531.922111406947,1212.05923509504,1.25641281742681,25.1629169249445,38.5760316987141,0.253527543824702,506.759194482003,1140.68658905049,0.994001459843547,581.744074688497,1354.72570089468,1.74962144004995,22.6933696647579,35.8526046647719,0.450822367574387,12.6315632783725,16.8843758847762,0.238039676502148,35.3249329431303,64.1615968817146,0.75935235170573,5080.31665103593,14263.18991495,9.21595301428274,74.9848802064938,123.650084155034,0.767582482643923,4573.55745655392,12665.604259225,8.3115603318263,325523.126338087,912871.139291594,549.539506048597,1626.49806123707,4439.7215613226,2.9940457528407,506.759194482003,1140.68658905049,0.994001459843547
Under 5 & HIV+ve,PNG,"[5,15)",1032.73638827868,1967.65122420232,1.67763900315148,180.512200624666,346.865838870788,0.521903337608909,852.224187654018,1412.43449530749,1.17524752686092,1134.38464285739,2301.5694355962,1.95081396050903,17.1293541814239,29.2927154491153,0.243020402118003,7.86396572123576,10.2342902831587,0.109870280556587,24.9933199026597,47.681465669929,0.398026402497206,9871.36152586883,27588.5847763573,11.3170069834869,282.16045520337,574.632270655167,0.840600902204728,38.3042552274856,93.2024394502919,0,585022.360812209,1635288.1295006,650.852788816435,4832.4759971388,12953.7104128494,5.55599159179768,852.224187654018,1412.43449530749,1.17524752686092
